1603010,1603,SEMENDO DARAT LAUT
1603011,1603,SEMENDO DARAT ULU
1603012,1603,SEMENDO DARAT TENGAH
1603020,1603,TANJUNG AGUNG
1603031,1603,RAMBANG
1603032,1603,LUBAI
1603033,1603,LUBAI ULU
1603040,1603,LAWANG KIDUL
1603050,1603,MUARA ENIM
1603051,1603,UJAN MAS
1603060,1603,GUNUNG MEGANG
1603061,1603,BENAKAT
1603062,1603,BELIMBING
1603070,1603,RAMBANG DANGKU
1603090,1603,GELUMBANG
1603091,1603,LEMBAK
1603092,1603,SUNGAI ROTAN
1603093,1603,MUARA BELIDA
1603094,1603,KELEKAR
1603095,1603,BELIDA DARAT
