1278040001,1278040,MIGA
1278040002,1278040,SIHAREO II
1278040003,1278040,ILIR
1278040004,1278040,SIFALAETE TABALOHO
1278040005,1278040,DAHANA
1278040006,1278040,SISOBAHILI TABALOHO
1278040007,1278040,DAHADANO GAWU GAWU
1278040008,1278040,LASARA BAHILI
1278040009,1278040,MUDIK
1278040010,1278040,BOYO
1278040011,1278040,HILINA A
1278040012,1278040,LELEWONU NIKOOTANO
1278040013,1278040,SIMANDRAOLO
1278040014,1278040,MADOLAOLI
1278040015,1278040,SISARAHILI SISAMBALAHE
1278040016,1278040,ONOWAEMBO
1278040017,1278040,FADORO LASARA
1278040018,1278040,TUHEMBERUA ULU
1278040019,1278040,ONOZITOLI SIFOROASI
1278040020,1278040,PASAR GUNUNG SITOLI
1278040021,1278040,SAOMBO
1278040022,1278040,IRAONOGEBA
1278040023,1278040,OMBOLATA ULU
1278040024,1278040,MOAWO
1278040025,1278040,SAEWE
1278040026,1278040,SIFALAETE ULU
1278040027,1278040,HILIMBARUZO
1278040028,1278040,HILI HAO
1278040029,1278040,SISARAHILI GAMO
1278040030,1278040,BAWADESOLO
1278040031,1278040,ONOZITOLI OLORA
1278040032,1278040,MADULA
