1111020007,1111020,JEULIKAT
1111020008,1111020,MEUNASAH CUT
1111020009,1111020,ALUE BILI
1111020010,1111020,COT MAMBONG
1111020011,1111020,BLANG DALAM TUNONG
1111020012,1111020,BLANG DALAM BAROH
1111020013,1111020,BLANG DALAM GEUNTENG
1111020014,1111020,TINGKEUM
1111020015,1111020,MEUNASAH RAYEUK
1111020016,1111020,PEUNAYAN
1111020017,1111020,PALOH MAMPREE
1111020018,1111020,PANTON
1111020019,1111020,MEUNASAH ALUE
1111020022,1111020,PALOH MAMBU
1111020023,1111020,GAMPONG BARAT
1111020024,1111020,MEUNASAH BEUNOT
1111020025,1111020,MNS MEUCAT
1111020026,1111020,GAMPONG TEUNGOH
1111020027,1111020,COT ME
1111020028,1111020,COT EUNTUNG
1111020029,1111020,KEUTAPANG
1111020030,1111020,BLANG CROK
1111020031,1111020,BINJEE
1111020032,1111020,COT LEUPEE
1111020033,1111020,MEUNASAH KRUENG
1111020034,1111020,ULEE BLANG
1111020035,1111020,SEUNEUBOK
1111020036,1111020,BLANG KARIENG
1111020037,1111020,PALOH KAYEE KUNYET
