1109080032,1109080,PAYA TIBA
1109080033,1109080,RAPANA
1109080034,1109080,BARO YAMAN
1109080044,1109080,SENTOSA
1109080045,1109080,MESJID YAMAN
1109080046,1109080,BAROH BARAT YAMAN
1109080047,1109080,MEE TEUNGOH
1109080048,1109080,BALE
1109080049,1109080,LINGKOK
1109080050,1109080,REULUI
1109080051,1109080,DAYAH SYARIF
1109080052,1109080,RIBEUN
1109080053,1109080,PEUREULAK
1109080054,1109080,KUMBANG
1109080055,1109080,MEE PANYANG
1109080056,1109080,BLANG LILEUE
1109080057,1109080,BALE BARO KEUMANGAN
1109080058,1109080,MESJID KEUMANGAN
1109080059,1109080,LUENG SAGOE
1109080060,1109080,BLANG BEUREUEH
1109080069,1109080,LAMPOH SIRONG
1109080070,1109080,PANTE BEUREUEH
1109080071,1109080,PALOH KAMBUEK
1109080072,1109080,DAYAH BEUREUEH
1109080073,1109080,BLANG TIDIEK
1109080074,1109080,JADAN
1109080075,1109080,TUHA GAMPONG GAJAH
1109080076,1109080,DAYAH TIDIEK
1109080077,1109080,KEUMANGAN CUT
