3524130001,3524130,RANCANG KENCONO
3524130002,3524130,WAJIK
3524130003,3524130,KRAMAT
3524130004,3524130,SIDOMUKTI
3524130005,3524130,TLOGOANYAR
3524130006,3524130,SIDOHARJO
3524130007,3524130,SUMBERJO
3524130008,3524130,SENDANGREJO
3524130010,3524130,TANJUNG
3524130011,3524130,PANGKATREJO
3524130012,3524130,KARANGLANGIT
3524130013,3524130,PLOSOWAHYU
3524130014,3524130,MADE
3524130015,3524130,SUKOMULYO
3524130016,3524130,SUKOREJO
3524130017,3524130,TUMENGGUNGAN
3524130018,3524130,JETIS
3524130019,3524130,BANJARMENDALAN
3524130020,3524130,SIDOKUMPUL
