1209120001,1209120,DOLOK SARIBU BANGUN
1209120002,1209120,SIMANABUN
1209120003,1209120,MARIAH BUTTU
1209120004,1209120,PARDOMUAN TONGAH
1209120005,1209120,DOLOK MARAWA
1209120006,1209120,NEGERI DOLOK
1209120007,1209120,BANDAR NAGORI
1209120008,1209120,BANDAR MARUHUR
1209120009,1209120,SILAU PARIBUAN
1209120010,1209120,SILAU DUNIA
1209120011,1209120,BUTTU BAYU
1209120012,1209120,NAGORI TANI
1209120013,1209120,BAH SARIMAH
1209120014,1209120,SINASIH
1209120015,1209120,DAMAKITANG
1209120016,1209120,PARDOMUAN BANDAR
