3328040001,3328040,CENGGINI
3328040002,3328040,BUKATEJA
3328040003,3328040,KALIBAKUNG
3328040004,3328040,KARANGJAMBU
3328040005,3328040,CILONGOK
3328040006,3328040,TEMBONGWAH
3328040007,3328040,DANAREJA
3328040008,3328040,SANGKANJAYA
3328040009,3328040,DANAWARIH
3328040010,3328040,PAGERWANGI
3328040011,3328040,HARJOWINANGUN
3328040012,3328040,BATUAGUNG
3328040013,3328040,KALIWUNGU
3328040014,3328040,BANJAR ANYAR
3328040015,3328040,SESEPAN
3328040016,3328040,WRINGIN JENGGOT
3328040017,3328040,PAMIRITAN
3328040018,3328040,BALAPULANG WETAN
3328040019,3328040,BALAPULANG KULON
3328040020,3328040,CIBUNAR
