1218012001,1218012,DAMAK TOLONG BUHO
1218012002,1218012,GUDANG GARAM
1218012003,1218012,DOLOK MASANGO
1218012004,1218012,SARANG GITING HULU
1218012005,1218012,PEGAJAHAN HULU
1218012006,1218012,BINTANG BAYU
1218012007,1218012,PEGAJAHAN KAHAN
1218012008,1218012,SIAHAP
1218012009,1218012,BANDAR MAGODANG
1218012010,1218012,SARANG GITING KAHAN
1218012011,1218012,KAMPUNG KRISTEN
1218012012,1218012,UJUNG NEGERI HULU
1218012013,1218012,UJUNG NEGERI KAHAN
1218012014,1218012,BANDAR NEGERI
1218012015,1218012,MARIHAT DOLOK
1218012016,1218012,HUTA DURIAN
1218012017,1218012,BANDAR PINANG KEBUN
1218012018,1218012,BANDAR PINANG RAMBE
1218012019,1218012,PANOMBEAN
