1803110016,1803110,JONDONG
1803110017,1803110,TENGKUJUH
1803110018,1803110,PAUH TANJUNG IMAN
1803110019,1803110,MAJA
1803110020,1803110,BUMI AGUNG
1803110021,1803110,KALIANDA
1803110022,1803110,SUMUR KUMBANG
1803110023,1803110,BUAH BERAK
1803110024,1803110,KESUGIHAN
1803110025,1803110,PEMATANG
1803110026,1803110,KECAPI
1803110027,1803110,BABULANG
1803110028,1803110,SUKARATU
1803110029,1803110,PALEMBAPANG
1803110030,1803110,TAJIMALELA
1803110031,1803110,MARGA CATUR
1803110032,1803110,SUKA TANI
1803110033,1803110,CANGGU
1803110034,1803110,KEDATON
1803110035,1803110,WAY URANG
1803110036,1803110,MERAK BELANTUNG
1803110037,1803110,GUNUNG TERANG
1803110038,1803110,MUNJUK SEMPURNA
1803110039,1803110,BULOK
1803110040,1803110,AGOM
1803110041,1803110,NEGERI PANDAN
1803110042,1803110,TAMAN AGUNG
1803110043,1803110,WAI LUBUK
1803110044,1803110,HARA BANJAR MANIS
