3318050001,3318050,WATESHAJI
3318050002,3318050,LUMBUNGMAS
3318050003,3318050,MOJOAGUNG
3318050004,3318050,SITIMULYO
3318050007,3318050,MENCON
3318050008,3318050,PUCAKWANGI
3318050009,3318050,KEPOHKENCONO
3318050010,3318050,KARANGWOTAN
3318050011,3318050,BODEH
3318050012,3318050,TRIGUNO
3318050013,3318050,TANJUNGSEKAR
3318050015,3318050,SOKOPULUHAN
3318050016,3318050,TEGALWERO
3318050017,3318050,PLOSOREJO
3318050018,3318050,KARANGREJO
3318050019,3318050,JETAK
3318050020,3318050,GROGOLSARI
